SH051996,-12.7,77.9,19961107060000
SH051996,-13.3,77.2,19961107120000
SH051996,-14.0,76.7,19961107180000
SH051996,-14.8,76.6,19961108000000
SH051996,-15.4,76.6,19961108060000
SH051996,-16.0,76.9,19961108120000
SH051996,-16.7,77.4,19961108180000
SH051996,-17.7,78.3,19961109000000
SH051996,-18.6,79.1,19961109060000
SH051996,-19.2,79.7,19961109120000
SH051996,-20.4,79.9,19961109180000
SH051996,-21.4,79.6,19961110000000
SH051996,-21.8,78.9,19961110060000
SH051996,-21.9,78.4,19961110120000
SH051996,-22.1,77.9,19961110180000
SH051996,-22.3,77.6,19961111000000
SH051996,-22.6,76.5,19961111060000
SH051996,-22.9,75.6,19961111120000
SH051996,-23.0,75.1,19961111180000
SH051996,-23.1,74.8,19961112000000
SH051996,-23.2,74.5,19961112060000
SH051996,-23.3,74.2,19961112120000
SH051997,-9.0,-180.0,19971115060000
SH051997,-8.8,178.5,19971115120000
SH051997,-8.5,176.5,19971115180000
SH051997,-8.2,174.5,19971116000000
SH051997,-8.2,173.2,19971116060000
SH051997,-8.2,172.1,19971116120000
SH051997,-8.2,171.0,19971116180000
SH051997,-8.4,169.9,19971117000000
SH051997,-9.1,168.9,19971117060000
SH051997,-9.8,168.1,19971117120000
SH051997,-10.4,167.3,19971117180000
SH051997,-11.1,166.3,19971118000000
SH051997,-11.5,165.1,19971118060000
SH051997,-12.1,163.8,19971118120000
SH051997,-12.7,162.7,19971118180000
SH051997,-13.6,161.8,19971119000000
SH051997,-14.5,161.1,19971119060000
SH051997,-15.3,160.5,19971119120000
SH051997,-16.0,159.9,19971119180000
SH051997,-16.7,159.4,19971120000000
SH051997,-17.5,159.3,19971120060000
SH051997,-18.4,159.5,19971120120000
SH051997,-19.3,159.9,19971120180000
SH051997,-20.0,160.4,19971121000000
SH051998,-13.2,120.1,19981201120000
SH051998,-13.9,120.1,19981201180000
SH051998,-14.9,120.1,19981202000000
SH051998,-15.6,120.0,19981202060000
SH051998,-16.1,119.7,19981202120000
SH051998,-16.6,119.2,19981202180000
SH051998,-17.0,118.7,19981203000000
SH051998,-17.3,118.1,19981203060000
SH051998,-17.5,117.7,19981203120000
SH051998,-17.8,117.3,19981203180000
SH051998,-18.0,116.9,19981204000000
SH051998,-18.2,116.6,19981204060000
SH051998,-18.5,116.2,19981204120000
SH051998,-18.9,115.8,19981204180000
SH051998,-19.3,115.5,19981205000000
SH051998,-19.6,115.3,19981205060000
SH051998,-20.1,115.1,19981205120000
SH051998,-20.5,114.9,19981205180000
SH051998,-21.0,114.9,19981206000000
SH051998,-21.6,115.0,19981206060000
SH051998,-22.5,115.5,19981206120000
SH051998,-23.2,115.8,19981206180000
SH051998,-23.9,116.5,19981207000000
SH051998,-24.6,117.7,19981207060000
SH052000,-14.6,164.1,20000106000000
SH052000,-14.7,164.2,20000106060000
SH052000,-14.9,164.3,20000106120000
SH052000,-15.1,164.3,20000106180000
SH052000,-15.4,164.3,20000107000000
SH052000,-16.0,164.4,20000107060000
SH052000,-16.3,164.9,20000107120000
SH052000,-16.3,165.5,20000107180000
SH052000,-16.4,166.0,20000108000000
