SH101973,-24.0,53.5,19730114000000
SH101973,-24.7,54.6,19730114060000
SH101973,-25.1,55.2,19730114120000
SH101973,-25.6,55.8,19730114180000
SH101973,-26.2,56.4,19730115000000
SH101973,-26.8,57.1,19730115060000
SH101973,-13.0,153.8,19731215000000
SH101973,-12.4,154.2,19731215060000
SH101973,-12.3,154.4,19731215120000
SH101973,-12.7,154.5,19731215180000
SH101973,-13.1,154.5,19731216000000
SH101973,-13.6,154.3,19731216060000
SH101973,-14.0,153.8,19731216120000
SH101973,-14.0,152.9,19731216180000
SH101973,-13.9,151.9,19731217000000
SH101973,-14.3,150.8,19731217060000
SH101973,-14.9,149.8,19731217120000
SH101973,-15.9,148.9,19731217180000
SH101973,-16.9,148.2,19731218000000
SH101973,-17.0,147.5,19731218060000
SH101973,-17.0,147.0,19731218120000
SH101973,-19.5,146.9,19731218180000
SH101973,-21.9,147.2,19731219000000
SH101973,-22.1,147.7,19731219060000
SH101973,-22.3,148.2,19731219120000
SH101973,-22.7,148.7,19731219180000
SH101973,-23.2,149.2,19731220000000
SH101973,-24.1,150.5,19731220060000
SH101973,-25.4,152.3,19731220120000
SH101973,-27.3,153.7,19731220180000
SH101973,-28.9,155.0,19731221000000
SH101973,-29.5,155.9,19731221060000
SH101973,-30.0,156.8,19731221120000
SH101973,-30.5,157.8,19731221180000
SH101973,-31.0,159.0,19731222000000
SH101973,-31.5,160.7,19731222060000
SH101973,-32.0,163.0,19731222120000
SH101975,-8.0,55.4,19750110180000
SH101975,-8.6,54.3,19750111000000
SH101975,-9.1,53.6,19750111060000
SH101975,-9.6,53.2,19750111120000
SH101975,-10.0,53.0,19750111180000
SH101975,-10.8,53.0,19750112000000
SH101975,-11.3,52.9,19750112060000
SH101975,-11.2,52.5,19750112120000
SH101975,-11.0,52.1,19750112180000
SH101975,-10.9,51.6,19750113000000
SH101975,-10.8,51.2,19750113060000
SH101975,-10.8,50.8,19750113120000
SH101975,-10.9,50.4,19750113180000
SH101975,-10.9,50.3,19750114000000
SH101975,-11.0,50.0,19750114060000
SH101975,-11.5,49.0,19750114120000
SH101975,-12.4,47.9,19750114180000
SH101975,-13.3,47.0,19750115000000
SH101975,-14.0,46.0,19750115060000
SH101975,-14.3,45.0,19750115120000
SH101975,-14.6,44.0,19750115180000
SH101975,-14.9,42.9,19750116000000
SH101975,-15.3,42.2,19750116060000
SH101975,-15.7,42.2,19750116120000
SH101975,-16.1,42.1,19750116180000
SH101975,-16.5,42.1,19750117000000
SH101975,-17.0,42.0,19750117060000
SH101975,-17.5,41.8,19750117120000
SH101975,-18.0,41.4,19750117180000
SH101975,-18.6,41.2,19750118000000
SH101975,-19.2,41.2,19750118060000
SH101975,-19.8,41.8,19750118120000
SH101975,-20.4,42.9,19750118180000
SH101975,-21.5,44.1,19750119000000
SH101975,-22.6,45.2,19750119060000
